data,blur,noise,mode,c,method,iteration,oracle,network_forward,backtracks,wall_time_s,mean_rel_primal_error
synthetic,train,train,bv,0.5,plain-FBHF,572,2288,0,0,0.6998322376161814,0.014538811519742012
synthetic,train,train,bv,0.5,plain-FBHF,573,2292,0,0,0.7010557205490768,0.014511289075016975
synthetic,train,train,bv,0.5,plain-FBHF,574,2296,0,0,0.7022792034819723,0.014483848586678505
synthetic,train,train,bv,0.5,plain-FBHF,575,2300,0,0,0.7035026864148677,0.014456488192081451
synthetic,train,train,bv,0.5,plain-FBHF,576,2304,0,0,0.7047261693477631,0.014429207891225815
synthetic,train,train,bv,0.5,plain-FBHF,577,2308,0,0,0.7059496522806585,0.014402009546756744
synthetic,train,train,bv,0.5,plain-FBHF,578,2312,0,0,0.707173135213554,0.014374890364706516
synthetic,train,train,bv,0.5,plain-FBHF,579,2316,0,0,0.7083966181464494,0.014347851276397705
synthetic,train,train,bv,0.5,plain-FBHF,580,2320,0,0,0.7096201010793448,0.014320890419185162
synthetic,train,train,bv,0.5,plain-FBHF,581,2324,0,0,0.7108435840122402,0.014294009655714035
synthetic,train,train,bv,0.5,plain-FBHF,582,2328,0,0,0.7120670669451357,0.014267206192016602
synthetic,train,train,bv,0.5,plain-FBHF,583,2332,0,0,0.7132905498780311,0.014240480959415436
synthetic,train,train,bv,0.5,plain-FBHF,584,2336,0,0,0.7145140328109265,0.014213833957910538
synthetic,train,train,bv,0.5,plain-FBHF,585,2340,0,0,0.7157375157438219,0.014187263324856758
synthetic,train,train,bv,0.5,plain-FBHF,586,2344,0,0,0.7169609986767174,0.014160769991576672
synthetic,train,train,bv,0.5,plain-FBHF,587,2348,0,0,0.7181844816096128,0.014134354889392853
synthetic,train,train,bv,0.5,plain-FBHF,588,2352,0,0,0.7194079645425082,0.014108015224337578
synthetic,train,train,bv,0.5,plain-FBHF,589,2356,0,0,0.7206314474754036,0.014081751927733421
synthetic,train,train,bv,0.5,plain-FBHF,590,2360,0,0,0.7218549304082991,0.014055564999580383
synthetic,train,train,bv,0.5,plain-FBHF,591,2364,0,0,0.7230784133411945,0.014029454439878464
synthetic,train,train,bv,0.5,plain-FBHF,592,2368,0,0,0.7243018962740899,0.014003417454659939
synthetic,train,train,bv,0.5,plain-FBHF,593,2372,0,0,0.7255253792069852,0.013977456837892532
synthetic,train,train,bv,0.5,plain-FBHF,594,2376,0,0,0.7267488621398807,0.013951570726931095
synthetic,train,train,bv,0.5,plain-FBHF,595,2380,0,0,0.7279723450727761,0.013925760053098202
synthetic,train,train,bv,0.5,plain-FBHF,596,2384,0,0,0.7291958280056715,0.013900022953748703
synthetic,train,train,bv,0.5,plain-FBHF,597,2388,0,0,0.7304193109385669,0.013874359428882599
synthetic,train,train,bv,0.5,plain-FBHF,598,2392,0,0,0.7316427938714624,0.013848771341145039
synthetic,train,train,bv,0.5,plain-FBHF,599,2396,0,0,0.7328662768043578,0.013823256827890873
synthetic,train,train,bv,0.5,plain-FBHF,600,2400,0,0,0.7340897597372532,0.013797814957797527
synthetic,train,train,bv,0.5,plain-FBHF,601,2404,0,0,0.7353132426701486,0.013772446662187576
synthetic,train,train,bv,0.5,plain-FBHF,602,2408,0,0,0.7365367256030441,0.01374715007841587
synthetic,train,train,bv,0.5,plain-FBHF,603,2412,0,0,0.7377602085359395,0.013721928000450134
synthetic,train,train,bv,0.5,plain-FBHF,604,2416,0,0,0.7389836914688349,0.013696776703000069
synthetic,train,train,bv,0.5,plain-FBHF,605,2420,0,0,0.7402071744017303,0.013671696186065674
synthetic,train,train,bv,0.5,plain-FBHF,606,2424,0,0,0.7414306573346258,0.013646688312292099
synthetic,train,train,bv,0.5,plain-FBHF,607,2428,0,0,0.7426541402675212,0.01362175215035677
synthetic,train,train,bv,0.5,plain-FBHF,608,2432,0,0,0.7438776232004166,0.013596885837614536
synthetic,train,train,bv,0.5,plain-FBHF,609,2436,0,0,0.745101106133312,0.013572091236710548
synthetic,train,train,bv,0.5,plain-FBHF,610,2440,0,0,0.7463245890662075,0.013547366484999657
synthetic,train,train,bv,0.5,plain-FBHF,611,2444,0,0,0.7475480719991029,0.013522710651159286
synthetic,train,train,bv,0.5,plain-FBHF,612,2448,0,0,0.7487715549319983,0.013498125597834587
synthetic,train,train,bv,0.5,plain-FBHF,613,2452,0,0,0.7499950378648937,0.013473610393702984
synthetic,train,train,bv,0.5,plain-FBHF,614,2456,0,0,0.7512185207977892,0.013449164107441902
synthetic,train,train,bv,0.5,plain-FBHF,615,2460,0,0,0.7524420037306846,0.013424785807728767
synthetic,train,train,bv,0.5,plain-FBHF,616,2464,0,0,0.75366548666358,0.013400476425886154
synthetic,train,train,bv,0.5,plain-FBHF,617,2468,0,0,0.7548889695964754,0.013376234099268913
synthetic,train,train,bv,0.5,plain-FBHF,618,2472,0,0,0.7561124525293709,0.013352060690522194
synthetic,train,train,bv,0.5,plain-FBHF,619,2476,0,0,0.7573359354622663,0.013327955268323421
synthetic,train,train,bv,0.5,plain-FBHF,620,2480,0,0,0.7585594183951617,0.013303915038704872
synthetic,train,train,bv,0.5,plain-FBHF,621,2484,0,0,0.7597829013280571,0.013279943726956844
synthetic,train,train,bv,0.5,plain-FBHF,622,2488,0,0,0.7610063842609526,0.01325603760778904
synthetic,train,train,bv,0.5,plain-FBHF,623,2492,0,0,0.762229867193848,0.013232198543846607
synthetic,train,train,bv,0.5,plain-FBHF,624,2496,0,0,0.7634533501267433,0.013208425603806973
synthetic,train,train,bv,0.5,plain-FBHF,625,2500,0,0,0.7646768330596387,0.013184718787670135
synthetic,train,train,bv,0.5,plain-FBHF,626,2504,0,0,0.7659003159925342,0.013161078095436096
synthetic,train,train,bv,0.5,plain-FBHF,627,2508,0,0,0.7671237989254296,0.01313750259578228
synthetic,train,train,bv,0.5,plain-FBHF,628,2512,0,0,0.768347281858325,0.013113992288708687
synthetic,train,train,bv,0.5,plain-FBHF,629,2516,0,0,0.7695707647912204,0.013090547174215317
synthetic,train,train,bv,0.5,plain-FBHF,630,2520,0,0,0.7707942477241159,0.01306716725230217
synthetic,train,train,bv,0.5,plain-FBHF,631,2524,0,0,0.7720177306570113,0.013043852522969246
synthetic,train,train,bv,0.5,plain-FBHF,632,2528,0,0,0.7732412135899067,0.013020602986216545
synthetic,train,train,bv,0.5,plain-FBHF,633,2532,0,0,0.7744646965228021,0.012997416779398918
synthetic,train,train,bv,0.5,plain-FBHF,634,2536,0,0,0.7756881794556976,0.01297429483383894
synthetic,train,train,bv,0.5,plain-FBHF,635,2540,0,0,0.776911662388593,0.012951236218214035
synthetic,train,train,bv,0.5,plain-FBHF,636,2544,0,0,0.7781351453214884,0.012928241863846779
synthetic,train,train,bv,0.5,plain-FBHF,637,2548,0,0,0.7793586282543838,0.012905312702059746
synthetic,train,train,bv,0.5,plain-FBHF,638,2552,0,0,0.7805821111872793,0.012882445007562637
synthetic,train,train,bv,0.5,plain-FBHF,639,2556,0,0,0.7818055941201747,0.012859640643000603
synthetic,train,train,bv,0.5,plain-FBHF,640,2560,0,0,0.7830290770530701,0.012836899608373642
synthetic,train,train,bv,0.5,plain-FBHF,641,2564,0,0,0.7842525599859655,0.012814220041036606
synthetic,train,train,bv,0.5,plain-FBHF,642,2568,0,0,0.785476042918861,0.012791603803634644
synthetic,train,train,bv,0.5,plain-FBHF,643,2572,0,0,0.7866995258517564,0.012769049033522606
synthetic,train,train,bv,0.5,plain-FBHF,644,2576,0,0,0.7879230087846518,0.012746556662023067
synthetic,train,train,bv,0.5,plain-FBHF,645,2580,0,0,0.7891464917175472,0.012724125757813454
synthetic,train,train,bv,0.5,plain-FBHF,646,2584,0,0,0.7903699746504427,0.012701757252216339
synthetic,train,train,bv,0.5,plain-FBHF,647,2588,0,0,0.7915934575833381,0.012679448351264
synthetic,train,train,bv,0.5,plain-FBHF,648,2592,0,0,0.7928169405162335,0.012657202780246735
synthetic,train,train,bv,0.5,plain-FBHF,649,2596,0,0,0.794040423449129,0.01263501588255167
synthetic,train,train,bv,0.5,plain-FBHF,650,2600,0,0,0.7952639063820244,0.012612889520823956
synthetic,train,train,bv,0.5,plain-FBHF,651,2604,0,0,0.7964873893149198,0.012590823695063591
synthetic,train,train,bv,0.5,plain-FBHF,652,2608,0,0,0.7977108722478152,0.012568818405270576
synthetic,train,train,bv,0.5,plain-FBHF,653,2612,0,0,0.7989343551807107,0.012546872720122337
synthetic,train,train,bv,0.5,plain-FBHF,654,2616,0,0,0.8001578381136061,0.012524986639618874
synthetic,train,train,bv,0.5,plain-FBHF,655,2620,0,0,0.8013813210465015,0.012503158301115036
synthetic,train,train,bv,0.5,plain-FBHF,656,2624,0,0,0.8026048039793969,0.012481389567255974
synthetic,train,train,bv,0.5,plain-FBHF,657,2628,0,0,0.8038282869122922,0.012459680438041687
synthetic,train,train,bv,0.5,plain-FBHF,658,2632,0,0,0.8050517698451877,0.012438030913472176
synthetic,train,train,bv,0.5,plain-FBHF,659,2636,0,0,0.8062752527780831,0.012416437268257141
synthetic,train,train,bv,0.5,plain-FBHF,660,2640,0,0,0.8074987357109785,0.012394904159009457
synthetic,train,train,bv,0.5,plain-FBHF,661,2644,0,0,0.808722218643874,0.012373428791761398
synthetic,train,train,bv,0.5,plain-FBHF,662,2648,0,0,0.8099457015767694,0.012352010235190392
synthetic,train,train,bv,0.5,plain-FBHF,663,2652,0,0,0.8111691845096648,0.012330649420619011
synthetic,train,train,bv,0.5,plain-FBHF,664,2656,0,0,0.8123926674425602,0.012309348210692406
synthetic,train,train,bv,0.5,plain-FBHF,665,2660,0,0,0.8136161503754556,0.012288102880120277
synthetic,train,train,bv,0.5,plain-FBHF,666,2664,0,0,0.8148396333083511,0.012266915291547775
synthetic,train,train,bv,0.5,plain-FBHF,667,2668,0,0,0.8160631162412465,0.0122457854449749
synthetic,train,train,bv,0.5,plain-FBHF,668,2672,0,0,0.8172865991741419,0.01222471334040165
synthetic,train,train,bv,0.5,plain-FBHF,669,2676,0,0,0.8185100821070374,0.012203695252537727
synthetic,train,train,bv,0.5,plain-FBHF,670,2680,0,0,0.8197335650399328,0.01218273676931858
synthetic,train,train,bv,0.5,plain-FBHF,671,2684,0,0,0.8209570479728282,0.012161833234131336
synthetic,train,train,bv,0.5,plain-FBHF,672,2688,0,0,0.8221805309057236,0.012140987440943718
synthetic,train,train,bv,0.5,plain-FBHF,673,2692,0,0,0.823404013838619,0.012120196595788002
synthetic,train,train,bv,0.5,plain-FBHF,674,2696,0,0,0.8246274967715145,0.012099462561309338
synthetic,train,train,bv,0.5,plain-FBHF,675,2700,0,0,0.8258509797044099,0.01207878440618515
synthetic,train,train,bv,0.5,plain-FBHF,676,2704,0,0,0.8270744626373053,0.01205816026777029
synthetic,train,train,bv,0.5,plain-FBHF,677,2708,0,0,0.8282979455702008,0.012037592008709908
synthetic,train,train,bv,0.5,plain-FBHF,678,2712,0,0,0.8295214285030962,0.012017078697681427
synthetic,train,train,bv,0.5,plain-FBHF,679,2716,0,0,0.8307449114359916,0.011996621266007423
synthetic,train,train,bv,0.5,plain-FBHF,680,2720,0,0,0.831968394368887,0.011976217851042747
synthetic,train,train,bv,0.5,plain-FBHF,681,2724,0,0,0.8331918773017825,0.0119558684527874
synthetic,train,train,bv,0.5,plain-FBHF,682,2728,0,0,0.8344153602346779,0.011935573071241379
synthetic,train,train,bv,0.5,plain-FBHF,683,2732,0,0,0.8356388431675733,0.011915331706404686
synthetic,train,train,bv,0.5,plain-FBHF,684,2736,0,0,0.8368623261004687,0.01189514435827732
synthetic,train,train,bv,0.5,plain-FBHF,685,2740,0,0,0.8380858090333642,0.011875010095536709
synthetic,train,train,bv,0.5,plain-FBHF,686,2744,0,0,0.8393092919662596,0.011854929849505424
synthetic,train,train,bv,0.5,plain-FBHF,687,2748,0,0,0.840532774899155,0.011834900826215744
synthetic,train,train,bv,0.5,plain-FBHF,688,2752,0,0,0.8417562578320503,0.011814926750957966
synthetic,train,train,bv,0.5,plain-FBHF,689,2756,0,0,0.8429797407649458,0.011795004829764366
synthetic,train,train,bv,0.5,plain-FBHF,690,2760,0,0,0.8442032236978412,0.01177513599395752
synthetic,train,train,bv,0.5,plain-FBHF,691,2764,0,0,0.8454267066307366,0.011755319312214851
synthetic,train,train,bv,0.5,plain-FBHF,692,2768,0,0,0.846650189563632,0.011735554784536362
synthetic,train,train,bv,0.5,plain-FBHF,693,2772,0,0,0.8478736724965275,0.01171584241092205
synthetic,train,train,bv,0.5,plain-FBHF,694,2776,0,0,0.8490971554294229,0.011696184054017067
synthetic,train,train,bv,0.5,plain-FBHF,695,2780,0,0,0.8503206383623183,0.011676575988531113
synthetic,train,train,bv,0.5,plain-FBHF,696,2784,0,0,0.8515441212952137,0.011657020077109337
synthetic,train,train,bv,0.5,plain-FBHF,697,2788,0,0,0.8527676042281092,0.01163751445710659
synthetic,train,train,bv,0.5,plain-FBHF,698,2792,0,0,0.8539910871610046,0.011618060991168022
synthetic,train,train,bv,0.5,plain-FBHF,699,2796,0,0,0.8552145700939,0.011598659679293633
synthetic,train,train,bv,0.5,plain-FBHF,700,2800,0,0,0.8564380530267954,0.011579308658838272
synthetic,train,train,bv,0.5,plain-FBHF,701,2804,0,0,0.8576615359596909,0.011560007929801941
synthetic,train,train,bv,0.5,plain-FBHF,702,2808,0,0,0.8588850188925863,0.011540759354829788
synthetic,train,train,bv,0.5,plain-FBHF,703,2812,0,0,0.8601085018254817,0.011521561071276665
synthetic,train,train,bv,0.5,plain-FBHF,704,2816,0,0,0.8613319847583771,0.011502412147819996
synthetic,train,train,bv,0.5,plain-FBHF,705,2820,0,0,0.8625554676912726,0.011483315378427505
synthetic,train,train,bv,0.5,plain-FBHF,706,2824,0,0,0.863778950624168,0.01146426796913147
synthetic,train,train,bv,0.5,plain-FBHF,707,2828,0,0,0.8650024335570634,0.011445268988609314
synthetic,train,train,bv,0.5,plain-FBHF,708,2832,0,0,0.8662259164899588,0.011426322162151337
synthetic,train,train,bv,0.5,plain-FBHF,709,2836,0,0,0.8674493994228543,0.01140742376446724
synthetic,train,train,bv,0.5,plain-FBHF,710,2840,0,0,0.8686728823557497,0.011388575658202171
synthetic,train,train,bv,0.5,plain-FBHF,711,2844,0,0,0.8698963652886451,0.011369775980710983
synthetic,train,train,bv,0.5,plain-FBHF,712,2848,0,0,0.8711198482215405,0.011351026594638824
synthetic,train,train,bv,0.5,plain-FBHF,713,2852,0,0,0.872343331154436,0.011332323774695396
synthetic,train,train,bv,0.5,plain-FBHF,714,2856,0,0,0.8735668140873314,0.011313671246170998
synthetic,train,train,bv,0.5,plain-FBHF,715,2860,0,0,0.8747902970202268,0.011295068077743053
synthetic,train,train,bv,0.5,plain-FBHF,716,2864,0,0,0.8760137799531222,0.01127651147544384
synthetic,train,train,bv,0.5,plain-FBHF,717,2868,0,0,0.8772372628860177,0.011258004233241081
synthetic,train,train,bv,0.5,plain-FBHF,718,2872,0,0,0.8784607458189131,0.011239544488489628
synthetic,train,train,bv,0.5,plain-FBHF,719,2876,0,0,0.8796842287518085,0.011221133172512054
synthetic,train,train,bv,0.5,plain-FBHF,720,2880,0,0,0.8809077116847039,0.011202769353985786
synthetic,train,train,bv,0.5,plain-FBHF,721,2884,0,0,0.8821311946175993,0.011184453964233398
synthetic,train,train,bv,0.5,plain-FBHF,722,2888,0,0,0.8833546775504947,0.011166184209287167
synthetic,train,train,bv,0.5,plain-FBHF,723,2892,0,0,0.8845781604833901,0.01114796195179224
synthetic,train,train,bv,0.5,plain-FBHF,724,2896,0,0,0.8858016434162855,0.011129787191748619
synthetic,train,train,bv,0.5,plain-FBHF,725,2900,0,0,0.887025126349181,0.011111659929156303
synthetic,train,train,bv,0.5,plain-FBHF,726,2904,0,0,0.8882486092820764,0.01109357737004757
synthetic,train,train,bv,0.5,plain-FBHF,727,2908,0,0,0.8894720922149718,0.011075543239712715
synthetic,train,train,bv,0.5,plain-FBHF,728,2912,0,0,0.8906955751478672,0.011057554744184017
synthetic,train,train,bv,0.5,plain-FBHF,729,2916,0,0,0.8919190580807627,0.011039611883461475
synthetic,train,train,bv,0.5,plain-FBHF,730,2920,0,0,0.8931425410136581,0.01102171465754509
synthetic,train,train,bv,0.5,plain-FBHF,731,2924,0,0,0.8943660239465535,0.01100386492908001
synthetic,train,train,bv,0.5,plain-FBHF,732,2928,0,0,0.8955895068794489,0.01098605990409851
synthetic,train,train,bv,0.5,plain-FBHF,733,2932,0,0,0.8968129898123444,0.010968300513923168
synthetic,train,train,bv,0.5,plain-FBHF,734,2936,0,0,0.8980364727452398,0.010950586758553982
synthetic,train,train,bv,0.5,plain-FBHF,735,2940,0,0,0.8992599556781352,0.010932918637990952
synthetic,train,train,bv,0.5,plain-FBHF,736,2944,0,0,0.9004834386110306,0.010915296152234077
synthetic,train,train,bv,0.5,plain-FBHF,737,2948,0,0,0.9017069215439261,0.01089771743863821
synthetic,train,train,bv,0.5,plain-FBHF,738,2952,0,0,0.9029304044768215,0.010880185291171074
synthetic,train,train,bv,0.5,plain-FBHF,739,2956,0,0,0.9041538874097169,0.010862696915864944
synthetic,train,train,bv,0.5,plain-FBHF,740,2960,0,0,0.9053773703426123,0.010845253244042397
synthetic,train,train,bv,0.5,plain-FBHF,741,2964,0,0,0.9066008532755078,0.01082785427570343
synthetic,train,train,bv,0.5,plain-FBHF,742,2968,0,0,0.9078243362084032,0.01081050094217062
synthetic,train,train,bv,0.5,plain-FBHF,743,2972,0,0,0.9090478191412986,0.010793191380798817
synthetic,train,train,bv,0.5,plain-FBHF,744,2976,0,0,0.910271302074194,0.01077592559158802
synthetic,train,train,bv,0.5,plain-FBHF,745,2980,0,0,0.9114947850070895,0.010758703574538231
synthetic,train,train,bv,0.5,plain-FBHF,746,2984,0,0,0.9127182679399849,0.010741526260972023
synthetic,train,train,bv,0.5,plain-FBHF,747,2988,0,0,0.9139417508728803,0.010724391788244247
synthetic,train,train,bv,0.5,plain-FBHF,748,2992,0,0,0.9151652338057757,0.010707302019000053
synthetic,train,train,bv,0.5,plain-FBHF,749,2996,0,0,0.9163887167386712,0.010690256953239441
synthetic,train,train,bv,0.5,plain-FBHF,750,3000,0,0,0.9176121996715666,0.010673252865672112
synthetic,train,train,bv,0.5,plain-FBHF,751,3004,0,0,0.918835682604462,0.010656293481588364
synthetic,train,train,bv,0.5,plain-FBHF,752,3008,0,0,0.9200591655373573,0.010639376938343048
synthetic,train,train,bv,0.5,plain-FBHF,753,3012,0,0,0.9212826484702528,0.010622505098581314
synthetic,train,train,bv,0.5,plain-FBHF,754,3016,0,0,0.9225061314031482,0.010605674237012863
synthetic,train,train,bv,0.5,plain-FBHF,755,3020,0,0,0.9237296143360436,0.010588886216282845
synthetic,train,train,bv,0.5,plain-FBHF,756,3024,0,0,0.924953097268939,0.010572141036391258
synthetic,train,train,bv,0.5,plain-FBHF,757,3028,0,0,0.9261765802018345,0.010555438697338104
synthetic,train,train,bv,0.5,plain-FBHF,758,3032,0,0,0.9274000631347299,0.010538777336478233
synthetic,train,train,bv,0.5,plain-FBHF,759,3036,0,0,0.9286235460676253,0.010522158816456795
synthetic,train,train,bv,0.5,plain-FBHF,760,3040,0,0,0.9298470290005207,0.010505583137273788
synthetic,train,train,bv,0.5,plain-FBHF,761,3044,0,0,0.9310705119334162,0.010489048436284065
synthetic,train,train,bv,0.5,plain-FBHF,762,3048,0,0,0.9322939948663116,0.010472554713487625
synthetic,train,train,bv,0.5,plain-FBHF,763,3052,0,0,0.933517477799207,0.010456103831529617
synthetic,train,train,bv,0.5,plain-FBHF,764,3056,0,0,0.9347409607321024,0.010439692996442318
synthetic,train,train,bv,0.5,plain-FBHF,765,3060,0,0,0.9359644436649979,0.010423325002193451
synthetic,train,train,bv,0.5,plain-FBHF,766,3064,0,0,0.9371879265978933,0.010406996123492718
synthetic,train,train,bv,0.5,plain-FBHF,767,3068,0,0,0.9384114095307887,0.010390708222985268
synthetic,train,train,bv,0.5,plain-FBHF,768,3072,0,0,0.9396348924636841,0.010374462231993675
synthetic,train,train,bv,0.5,plain-FBHF,769,3076,0,0,0.9408583753965796,0.010358257219195366
synthetic,train,train,bv,0.5,plain-FBHF,770,3080,0,0,0.942081858329475,0.010342092253267765
synthetic,train,train,bv,0.5,plain-FBHF,771,3084,0,0,0.9433053412623704,0.010325967334210873
synthetic,train,train,bv,0.5,plain-FBHF,772,3088,0,0,0.9445288241952658,0.010309883393347263
synthetic,train,train,bv,0.5,plain-FBHF,773,3092,0,0,0.9457523071281613,0.010293839499354362
synthetic,train,train,bv,0.5,plain-FBHF,774,3096,0,0,0.9469757900610567,0.01027783565223217
synthetic,train,train,bv,0.5,plain-FBHF,775,3100,0,0,0.9481992729939521,0.010261869989335537
synthetic,train,train,bv,0.5,plain-FBHF,776,3104,0,0,0.9494227559268476,0.010245945304632187
synthetic,train,train,bv,0.5,plain-FBHF,777,3108,0,0,0.950646238859743,0.010230060666799545
synthetic,train,train,bv,0.5,plain-FBHF,778,3112,0,0,0.9518697217926384,0.010214215144515038
synthetic,train,train,bv,0.5,plain-FBHF,779,3116,0,0,0.9530932047255338,0.010198407806456089
synthetic,train,train,bv,0.5,plain-FBHF,780,3120,0,0,0.9543166876584293,0.010182639583945274
synthetic,train,train,bv,0.5,plain-FBHF,781,3124,0,0,0.9555401705913247,0.010166911408305168
synthetic,train,train,bv,0.5,plain-FBHF,782,3128,0,0,0.9567636535242201,0.010151221416890621
synthetic,train,train,bv,0.5,plain-FBHF,783,3132,0,0,0.9579871364571155,0.010135570541024208
synthetic,train,train,bv,0.5,plain-FBHF,784,3136,0,0,0.959210619390011,0.010119957849383354
synthetic,train,train,bv,0.5,plain-FBHF,785,3140,0,0,0.9604341023229063,0.010104384273290634
synthetic,train,train,bv,0.5,plain-FBHF,786,3144,0,0,0.9616575852558017,0.010088847950100899
synthetic,train,train,bv,0.5,plain-FBHF,787,3148,0,0,0.9628810681886971,0.010073349811136723
synthetic,train,train,bv,0.5,plain-FBHF,788,3152,0,0,0.9641045511215925,0.01005789078772068
synthetic,train,train,bv,0.5,plain-FBHF,789,3156,0,0,0.965328034054488,0.010042469017207623
synthetic,train,train,bv,0.5,plain-FBHF,790,3160,0,0,0.9665515169873834,0.010027085430920124
synthetic,train,train,bv,0.5,plain-FBHF,791,3164,0,0,0.9677749999202788,0.010011738166213036
synthetic,train,train,bv,0.5,plain-FBHF,792,3168,0,0,0.9689984828531742,0.009996430017054081
synthetic,train,train,bv,0.5,plain-FBHF,793,3172,0,0,0.9702219657860697,0.009981159120798111
synthetic,train,train,bv,0.5,plain-FBHF,794,3176,0,0,0.9714454487189651,0.009965925477445126
synthetic,train,train,bv,0.5,plain-FBHF,795,3180,0,0,0.9726689316518605,0.009950729086995125
synthetic,train,train,bv,0.5,plain-FBHF,796,3184,0,0,0.973892414584756,0.009935569018125534
synthetic,train,train,bv,0.5,plain-FBHF,797,3188,0,0,0.9751158975176514,0.009920446202158928
synthetic,train,train,bv,0.5,plain-FBHF,798,3192,0,0,0.9763393804505468,0.009905360639095306
synthetic,train,train,bv,0.5,plain-FBHF,799,3196,0,0,0.9775628633834422,0.00989031232893467
synthetic,train,train,bv,0.5,plain-FBHF,800,3200,0,0,0.9787863463163377,0.009875299409031868
synthetic,train,train,bv,0.5,plain-FBHF,801,3204,0,0,0.9800098292492331,0.009860323742032051
synthetic,train,train,bv,0.5,plain-FBHF,802,3208,0,0,0.9812333121821285,0.009845384396612644
synthetic,train,train,bv,0.5,plain-FBHF,803,3212,0,0,0.9824567951150239,0.009830480441451073
synthetic,train,train,bv,0.5,plain-FBHF,804,3216,0,0,0.9836802780479194,0.009815612807869911
synthetic,train,train,bv,0.5,plain-FBHF,805,3220,0,0,0.9849037609808148,0.009800782427191734
synthetic,train,train,bv,0.5,plain-FBHF,806,3224,0,0,0.9861272439137102,0.009785985574126244
synthetic,train,train,bv,0.5,plain-FBHF,807,3228,0,0,0.9873507268466056,0.009771225973963737
synthetic,train,train,bv,0.5,plain-FBHF,808,3232,0,0,0.9885742097795011,0.009756499901413918
synthetic,train,train,bv,0.5,plain-FBHF,809,3236,0,0,0.9897976927123965,0.009741810150444508
synthetic,train,train,bv,0.5,plain-FBHF,810,3240,0,0,0.9910211756452919,0.009727155789732933
synthetic,train,train,bv,0.5,plain-FBHF,811,3244,0,0,0.9922446585781873,0.00971253588795662
synthetic,train,train,bv,0.5,plain-FBHF,812,3248,0,0,0.9934681415110828,0.009697951376438141
synthetic,train,train,bv,0.5,plain-FBHF,813,3252,0,0,0.9946916244439782,0.009683402255177498
synthetic,train,train,bv,0.5,plain-FBHF,814,3256,0,0,0.9959151073768736,0.009668886661529541
synthetic,train,train,bv,0.5,plain-FBHF,815,3260,0,0,0.997138590309769,0.00965440645813942
synthetic,train,train,bv,0.5,plain-FBHF,816,3264,0,0,0.9983620732426643,0.009639959782361984
synthetic,train,train,bv,0.5,plain-FBHF,817,3268,0,0,0.9995855561755598,0.00962554756551981
synthetic,train,train,bv,0.5,plain-FBHF,818,3272,0,0,1.0008090391084552,0.00961117073893547
synthetic,train,train,bv,0.5,plain-FBHF,819,3276,0,0,1.0020325220413506,0.009596827439963818
synthetic,train,train,bv,0.5,plain-FBHF,820,3280,0,0,1.003256004974246,0.00958251953125
synthetic,train,train,bv,0.5,plain-FBHF,821,3284,0,0,1.0044794879071415,0.009568244218826294
synthetic,train,train,bv,0.5,plain-FBHF,822,3288,0,0,1.005702970840037,0.009554003365337849
synthetic,train,train,bv,0.5,plain-FBHF,823,3292,0,0,1.0069264537729323,0.00953979603946209
synthetic,train,train,bv,0.5,plain-FBHF,824,3296,0,0,1.0081499367058278,0.009525621309876442
synthetic,train,train,bv,0.5,plain-FBHF,825,3300,0,0,1.0093734196387232,0.00951148010790348
synthetic,train,train,bv,0.5,plain-FBHF,826,3304,0,0,1.0105969025716186,0.009497372433543205
synthetic,train,train,bv,0.5,plain-FBHF,827,3308,0,0,1.011820385504514,0.009483298286795616
synthetic,train,train,bv,0.5,plain-FBHF,828,3312,0,0,1.0130438684374095,0.009469256736338139
synthetic,train,train,bv,0.5,plain-FBHF,829,3316,0,0,1.0142673513703049,0.009455248713493347
synthetic,train,train,bv,0.5,plain-FBHF,830,3320,0,0,1.0154908343032003,0.009441272355616093
synthetic,train,train,bv,0.5,plain-FBHF,831,3324,0,0,1.0167143172360957,0.009427330456674099
synthetic,train,train,bv,0.5,plain-FBHF,832,3328,0,0,1.0179378001689912,0.009413420222699642
synthetic,train,train,bv,0.5,plain-FBHF,833,3332,0,0,1.0191612831018866,0.009399542585015297
synthetic,train,train,bv,0.5,plain-FBHF,834,3336,0,0,1.020384766034782,0.009385696612298489
synthetic,train,train,bv,0.5,plain-FBHF,835,3340,0,0,1.0216082489676774,0.009371885098516941
synthetic,train,train,bv,0.5,plain-FBHF,836,3344,0,0,1.0228317319005729,0.009358104318380356
synthetic,train,train,bv,0.5,plain-FBHF,837,3348,0,0,1.0240552148334683,0.009344356134533882
synthetic,train,train,bv,0.5,plain-FBHF,838,3352,0,0,1.0252786977663637,0.00933064054697752
synthetic,train,train,bv,0.5,plain-FBHF,839,3356,0,0,1.0265021806992591,0.009316956624388695
synthetic,train,train,bv,0.5,plain-FBHF,840,3360,0,0,1.0277256636321546,0.009303305298089981
synthetic,train,train,bv,0.5,plain-FBHF,841,3364,0,0,1.02894914656505,0.00928968470543623
synthetic,train,train,bv,0.5,plain-FBHF,842,3368,0,0,1.0301726294979454,0.00927609670907259
synthetic,train,train,bv,0.5,plain-FBHF,843,3372,0,0,1.0313961124308408,0.009262541308999062
synthetic,train,train,bv,0.5,plain-FBHF,844,3376,0,0,1.0326195953637363,0.009249015711247921
synthetic,train,train,bv,0.5,plain-FBHF,845,3380,0,0,1.0338430782966317,0.009235521778464317
